"name","aqem","taxon","aqem2","gen","sp","tachalt_low","tachalt_pie","tachalt_alt","tachaqua_egg","tachaqua_larva","tachaqua_nymph","tachaqua_adult","current_lib","current_lip","current_lrp","current_rlp","current_rhp","current_rhb","current_ind","tachcurr_null","tachcurr_slow","tachcurr_medium","tachcurr_fast","tachdisp_aquapass","tachdisp_aquaact","tachdisp_aerpass","tachdisp_aeract","tachfeed_abs","tachfeed_dpf","tachfeed_shr","tachfeed_scr","tachfeed_fif","tachfeed_pie","tachfeed_pre","tachfeed_par","feeding_gra","feeding_min","feeding_xyl","feeding_shr","feeding_gat","feeding_aff","feeding_pff","feeding_pre","feeding_par","feeding_oth","tachfood_mior","tachfood_detl1","tachfood_dpg1","tachfood_limi","tachfood_lima","tachfood_dag1","tachfood_lmic","tachfood_lmac","tachfood_vert","tachlifedur_less1","tachlifedur_gr1","tachloco_flr","tachloco_ssw","tachloco_wsw","tachloco_crw","tachloco_bur","tachloco_int","tachloco_tat","tachloco_pat","locomotion_sws","locomotion_swd","locomotion_bub","locomotion_spw","locomotion_ses","locomotion_oth","tachlongdist_cr","tachlongdist_er","tachlongdist_mr","tachlongdist_hr","tachlongdist_ep","tachlongdist_mp","tachlongdist_est","tachlongdist_out","tachsize_less0.25","tachsize_0.25to0.5","tachsize_0.5to1","tachsize_1to2","tachsize_2to4","tachsize_4to8","tachsize_gr8","microhab_arg","microhab_pel","microhab_psa","microhab_aka","microhab_lit","microhab_phy","microhab_pom","microhab_oth","tachph_less4","tachph_4to4.5","tachph_4.5to5","tachph_5to5.5","tachph_5.5to6","tachph_gr6","tachrepcyc_less1","tachrepcyc_one","tachrepcyc_gr1","tachrepro_ovo","tachrepro_fie","tachrepro_cie","tachrepro_fic","tachrepro_frc","tachrepro_vec","tachrepro_tec","tachrepro_ase","tachresist_egg","tachresist_coc","tachresist_hou","tachresist_did","tachresist_non","tachrespir_teg","tachrespir_gil","tachrespir_pls","tachrespir_spi","tachrespir_ves","tachsal_frw","tachsal_brw","tachsap_x","tachsap_o","tachsap_b","tachsap_a","tachsap_p","streamzone_euc","streamzone_hyc","streamzone_erh","streamzone_mrh","streamzone_hrh","streamzone_epo","streamzone_mpo","streamzone_hpo","streamzone_lit","streamzone_pro","tachsub_fbcp","tachsub_grvl","tachsub_sand","tachsub_silt","tachsub_macp","tachsub_micp","tachsub_twro","tachsub_odli","tachsub_mud","tachtemp_psy","tachtemp_the","tachtemp_eut","tachtransdist_rich","tachtransdist_bcsa","tachtransdist_ppdsa","tachtransdist_mapb","tachtransdist_tmpw","tachtransdist_lake","tachtransdist_gw","tachtroph_oli","tachtroph_meso","tachtroph_eu","adspan_less1wk","adspan_gr1wk","adspan_gr1mon","adspan_gr1yr","fmwing_less5","fmwing_5to10","fmwing_10to15","fmwing_15to20","fmwing_20to30","fmwing_30to40","fmwing_40to50","fmwing_gr50","wingpair_no","wingpair_1hind","wingpair_1elhe","wingpair_2","wing_pair_1halt","fecund_less100","fecund_100to1000","fecund_1000to3000","fecund_gr3000","drift_rare","drift_occ","drift_freq"
"CRUNOECIA_SP.",8946,"CRUNOECIA SP.",8946,"CRUNOECIA","SP.",2,2,0,3,2,3,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,3,0,5,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,2,0,0,0,3,0,3,1,0,0,0,8,2,0,0,0,0,0,0,0,0,4,0,2,0,3,0,3,4,0,2,0,0,0,3,0,0,1,0,0,3,2,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,0,0
"CRYPTOCHIRONOMUS_DEFECTUS",4823,"CRYPTOCHIRONOMUS DEFECTUS",4823,"CRYPTOCHIRONOMUS","DEFECTUS",1.75,1.75,0.75,0,3,3,0,0,0,0,0,0,0,1,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0,0,0,0,4,0,0,6,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0,5,5,0,0,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,3,3,3,0,0,0,1,0,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,0,2,3,2,3,0,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"CRYPTOCHIRONOMUS_SP.",4831,"CRYPTOCHIRONOMUS SP.",4831,"CRYPTOCHIRONOMUS","SP.",1.75,1.75,0.75,0,3,3,0,0,0,0,0,0,0,1,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0,0,0,0,3,0,0,7,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0,5,5,0,0,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,3,3,3,0,0,0,1,0,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,1,1,2,0,5,1,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"CYBISTER_LATERALIMARGINALIS_AD.",11770,"CYBISTER LATERALIMARGINALIS AD.",11770,"CYBISTER","LATERALIMARGINALIS AD.",3,0,0,3,3,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,3,3,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,1,1,1,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,1,0,0,1,3,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,3,NA,0,3,0,0,3,0,0
"CYMATIA_COLEOPTRATA",4849,"CYMATIA COLEOPTRATA",4849,"CYMATIA","COLEOPTRATA",3,1,0,3,3,0,2,0,1,0,0,0,0,0,2,1,0,0,0,3,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,5,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,1,0,0,0,9,0,0,2,2,2,3,3,3,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,2,3,0,3,2,0,0,3,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,3,2,0,0,2,0,0,3,0,0,2,0,2,2,0,0,3,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,NA,2,2,0,0,3,0,0
"CYRNUS_CRENATICORNIS",4873,"CYRNUS CRENATICORNIS",4873,"CYRNUS","CRENATICORNIS",3,0,1,3,3,3,0,1,0,0,0,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,1,1,0,0,3,0,0,0,0,4,6,0,0,0,0,1,2,3,2,5,0,0,3,1,0,0,0,0,0,0,0,0,10,0,0,0,1,2,3,3,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,3,2,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,5,2,1,3,0,0,0,3,0,3,3,0,0,4,0,1,2,2,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,1,2,1
"CYRNUS_FLAVIDUS",4874,"CYRNUS FLAVIDUS",4874,"CYRNUS","FLAVIDUS",3,0,1,3,3,3,0,1,0,0,0,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,1,1,0,0,3,0,0,0,0,4,6,0,0,0,0,1,2,3,2,5,0,0,3,1,0,0,0,0,0,0,0,0,10,0,0,0,1,2,3,3,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,3,2,0,0,0,0,0,3,3,0,0,4,0,4,0,0,0,5,2,1,3,0,0,0,3,0,3,3,0,0,4,0,1,2,2,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,1,2,1
"CYRNUS_INSOLUTUS",4875,"CYRNUS INSOLUTUS",4875,"CYRNUS","INSOLUTUS",3,0,1,3,3,3,0,0,1,0,0,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,1,1,0,0,3,0,0,0,0,4,6,0,0,0,0,1,2,3,2,5,0,0,3,1,0,0,0,0,0,0,0,0,10,0,0,0,1,2,3,3,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,3,2,0,0,0,0,0,1,3,2,1,3,0,4,0,0,0,5,2,1,3,0,0,0,3,0,3,3,0,0,4,0,1,2,2,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,1,2,1
"CYRNUS_TRIMACULATUS",4877,"CYRNUS TRIMACULATUS",4877,"CYRNUS","TRIMACULATUS",3,0,1,3,3,3,0,0,1,0,0,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,1,1,0,0,3,0,0,0,0,4,6,0,0,0,0,1,2,3,2,5,0,0,3,1,0,0,0,0,0,4,1,0,5,0,0,0,1,2,3,3,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,3,2,0,0,0,0,1,4,4,0,0,1,0,4,0,0,0,5,2,1,3,0,0,0,3,0,3,3,0,0,4,0,1,2,2,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,1,2,1
"DENDROCOELUM_LACTEUM",4911,"DENDROCOELUM LACTEUM",4911,"DENDROCOELUM","LACTEUM",3,0,0,3,3,0,3,0,0,0,0,0,0,1,2,3,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,5,0,0,0,0,0,0,0,10,0,0,1,1,2,3,4,3,0,3,0,0,0,0,3,0,0,0,0,0,0,5,5,0,0,1,1,1,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,1,0,0,2,1,0,0,1,1,1,1,1,1,1,3,0,4,0,0,0,0,0,0,2,0,0,0,3,0,3,2,0,1,2,0,0,2,3,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,2,2,0,0,3,0,0
"DERONECTES_LATUS_AD.",11829,"DERONECTES LATUS AD.",11829,"DERONECTES","LATUS AD.",3,1,1,3,3,0,2,0,0,0,0,1,0,0,3,2,1,0,2,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3,0,1,3,1,0,3,3,0,0,0,0,0,4,0,6,0,0,0,1,4,4,1,0,0,1,0,1,3,0,0,0,0,0,0,2,1,0,6,0,1,0,0,1,1,1,3,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,3,0,3,0,0,1,3,2,0,0,0,1,4,2,0,0,0,3,0,0,1,1,1,1,0,0,1,0,0,0,3,0,1,2,1,1,1,0,1,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,3,NA,3,0,0,0,2,2,0
"DIAMESINAE_GEN._SP.",4950,"DIAMESINAE GEN. SP.",4950,NA,NA,1.75,1.75,0.75,0,3,3,0,0,0,0,0,1,0,0,1.25,1,1.25,1.25,2,1,1,1,0,1.5,1,1.25,0.75,0,1.75,0.25,7,0,0,0,2,0,0,1,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0.00980392156862745,2.42156862745098,5.96078431372549,1.40196078431373,0.205882352941176,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,1,3,1,0,0,0,0.927631578947368,1.50657894736842,1.49342105263158,0.671052631578947,0.842105263157895,2.57236842105263,1.74342105263158,0.243421052631579,1.66666666666667,2,2.66666666666667,3,3,3,0,1,3,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,2,2,2,1,1,1,0,0,0,1,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,2,3,1
"DICRANOTA_BIMACULATA",7186,"DICRANOTA BIMACULATA",7186,"DICRANOTA","BIMACULATA",3,1,1,2,2,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,0,0,0,5,5,0,0,1,1,1,1,0,0,1,0,0,0,0,1,3,2,0,3,3,3,0,0,0,1,0,1,1,3,3,3,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,NA,NA,NA,NA,NA,0,0,1,3,3,1,0,0,2,0,2,3,3,2,1,0,1,3,2,1,0,1,0,3,2,2,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DIXA_SP.",4989,"DIXA SP.",4989,"DIXA","SP.",2,1,0,2,3,2,0,0,0,0,1,0,0,0,0,1,3,1,3,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,3,7,0,0,0,0,0,3,0,4,0,0,1,0,0,3,0,0,3,1,1,0,0,1,0,0,3,0,7,0,0,3,3,2,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,4,3,2,0,0,0,0,1,3,3,0,3,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,3,0,3,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,3,0,1,3,0,3,0,0,2,3,1,0,0,1,0,3,0,0,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,3,0,0
"DIXELLA_SP.",10349,"DIXELLA SP.",10349,"DIXELLA","SP.",2,1,0,2,2,1,0,0,0,1,0,0,0,0,3,1,1,0,3,1,1,0,0,0,1,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,1,0,2,0,0,4,0,0,3,0,0,3,2,1,0,0,1,0,0,5,0,5,0,0,0,0,1,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,3,1,1,2,3,3,3,3,0,3,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,3,0,3,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,2,0,2,3,0,0,1,3,0,3,2,3,3,0,0,0,3,1,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,3,0,0
"DIXIDAE_GEN._SP.",4990,"DIXIDAE GEN. SP.",4990,NA,NA,2,1,0,2,2.5,1.5,0,0,0,0,1,0,0,0,1.5,1,2,0.5,3,1,1,0,0,0,1,0,3,0,2,0,0,0,0,0,3,7,0,0,0,0,0,2,0,3,0,0,2.5,0,0,3,0,0,3,1.5,1,0,0,1,0,0,0,0,10,0,0,1.5,1.5,1.5,1.5,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,4,4,2,0,0.5,1,1.5,2,3,3,0,3,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,3,0,3,1,0,1.5,0.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,0,0,2.5,0,1.5,3,0,1.5,0.5,1.5,1,3,1.5,1.5,1.5,0.5,0,1.5,1.5,0.5,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,3,0,0
"DOLICHOPODIDAE_GEN._SP.",8427,"DOLICHOPODIDAE GEN. SP.",8427,NA,NA,2,2,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,2,3,1,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,NA,NA,0,0,0,5,0,0,0,0,0,0,0,5,0,5,2,2,1,1,1,1,1,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,2,2,0,3,0,0,2,0,0,0,1,2,0,0,2,0,1,0,0,0,0,3,0,3,2,0,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,3,0,2,2,4,0,0,3,0,2,2,1,2,1,0,1,1,1,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,0,2,1
"DREISSENA_POLYMORPHA",4999,"DREISSENA POLYMORPHA",4999,"DREISSENA","POLYMORPHA",3,0,0,3,3,0,3,0,0,0,0,0,0,1,3,3,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,2,0,0,3,0,0,0,3,0,0,1,1,0,0,0,3,1,0,0,0,9,0,0,0,0,1,4,5,2,1,0,0,0,0,3,1,0,0,0,0,0,5,1,2,2,0,0,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,2,0,1,3,1,0,0,0,0,0,0,2,4,0,4,0,5,0,0,0,0,0,2,0,0,0,0,3,3,2,2,0,0,2,0,0,2,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,0,0,3,3,0,0
"DRYOPIDAE_GEN._SP._AD.",8446,"DRYOPIDAE GEN. SP. AD.",8446,"DRYOPIDAE","GEN. SP. AD.",3,1,0,1,2.5,0,1.5,0,0,1,0,0,0,0,1.5,1,1.5,0.5,0,1,0,3,0,0,3,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,3,1.5,0,0,3,3,0,0,0,0,0,3,7,0,0,0,0.5,2.5,2.5,1,0,0,2,0,1.33333333333333,2,0.333333333333333,0,0,0,0,4,0,0,3,1,2,0,0,0,0.5,1,1.5,3,0,3,0,0,0,0,0,0,0.5,3,0,0,0,0,0,3,3,0,3,2.5,0,3,0.5,0,1.5,3,0,0,0,0,0,2,4,3,0,0,1,0,1,2,0.5,0,1,0.5,3,1.5,1,0,0,3,1,1.5,1,1,0,0,0,0.5,2.5,1.5,0,0,3,1,0.5,3,0,0,0,0,0,0,0,0,0,3,NA,3,0,0,0,3,0,0
"DUGESIIDAE_GEN._SP.",9365,"DUGESIIDAE GEN. SP.",9365,NA,NA,3,1,0,3,3,0,3,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.333333333333333,3,3,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,5,0,0,0,0,0,0,0,8.75,1.25,0,0,1,3,4,3,2,0,2,0,0,1,2,3,0,0,0,0,0.2,1,3,5.4,0.4,0,1,2,2,3,3,3,0,3,0,0,0,0,2,0,0,0,2,0,2,0,0,1,3,0,0,0,0,3,1,1,2,3,1,0,0,0,1,1.8,1.6,0.8,0.8,0,3.8,0.2,4,0,0,0,2,0,0,2,1,1,2,2,1,4,2,0,0,3,0,1,2,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,2,2,0,0,3,0,0
"DYTISCIDAE_GEN._SP._AD.",11625,"DYTISCIDAE GEN. SP. AD.",11625,"DYTISCIDAE","GEN. SP. AD.",3,0.477611940298507,0.17910447761194,3,3,0,2.02985074626866,0,0,1,0,0,0,0,3,0.582089552238806,0.119402985074627,0,0.470588235294118,1.01960784313725,0,2.82352941176471,0,0,3,0,0,2.91044776119403,0.0597014925373134,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1.55223880597015,3,0.507462686567164,0.57843137254902,2.96078431372549,0.970149253731343,0,2.91044776119403,2.97014925373134,0,0.149253731343284,0,0,0,6,0,1,0,3,0,0.208955223880597,0.582089552238806,0.671641791044776,0.283582089552239,0.0597014925373134,0,4.2089552238806,0,1.42156862745098,0.764705882352941,0.470588235294118,0.607843137254902,0.117647058823529,0,0.233870967741935,1.73790322580645,0.32258064516129,0.516129032258065,0.286290322580645,4.88709677419355,1.12096774193548,0.895161290322581,0.328358208955224,0.358208955223881,1.11940298507463,1.41791044776119,1.59701492537313,2.85074626865672,0,2.05882352941176,1.61764705882353,0,0,0,2.37313432835821,0,0.656716417910448,0,0,0,0,0,0,3,1,0,0,3,0,3,0.298507462686567,0.0350877192982456,0.824561403508772,2.54385964912281,2.08771929824561,0.105263157894737,0.367697594501718,0.178694158075601,0.223367697594502,0.309278350515464,0.484536082474227,0.261168384879725,0.721649484536082,0,7.45360824742268,0,0.119402985074627,0.507462686567164,0.492537313432836,0.223880597014925,2.53731343283582,0,0,2.40298507462687,2.32835820895522,0.208955223880597,0.0298507462686567,2.91044776119403,0.149253731343284,0.82089552238806,2.2089552238806,1.86567164179104,0.238805970149254,0.940298507462687,0.0895522388059701,0.462686567164179,1.59701492537313,2.23880597014925,0,0,2.30555555555556,1.58333333333333,1.61333333333333,0.613333333333333,0.386666666666667,0.373333333333333,0.186666666666667,0.08,0,0,0,0,0,3,NA,2.37931034482759,1.08620689655172,0,0,2.9375,0.4375,0
"DYTISCUS_MARGINALIS_AD.",11782,"DYTISCUS MARGINALIS AD.",11782,"DYTISCUS","MARGINALIS AD.",3,1,1,3,3,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,3,3,0,0,0,0,0,5,0,1,0,4,0,1,1,1,0,0,0,4,0,0,0,0,1,3,0,0,3,0,0,0,7,0,0,0,0,1,2,2,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,3,3,0,0,3,0,1,2,2,0,2,0,0,1,3,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,3,NA,0,3,0,0,3,0,0
"DYTISCUS_SP._AD.",11784,"DYTISCUS SP. AD.",11784,"DYTISCUS","SP. AD.",3,1,1,3,3,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,3,3,0,0,0,0,0,7,0,0,0,3,0,1,1,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,7,0,3,0,0,1,2,2,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0.333333333333333,0,9.66666666666667,0,0,0,0,0,3,0,0,3,3,0,0,3,0,1,2,2,0,2,0,0,1,3,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0
"EISENIELLA_TETRAEDRA",5075,"EISENIELLA TETRAEDRA",5075,"EISENIELLA","TETRAEDRA",3,1,1,2,2,0,2,0,0,0,0,0,0,1,1,3,2,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,3,0,0,0,2,3,3,1,0,1,1,1,2,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,0,0,1,3,1,0,0,1,2,2,2,2,0,0,1,0,3,3,1,1,4,0,2,2,2,0,0,3,0,3,0,0,1,1,0,2,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,3,1,0,0,3,0,0
"ELMIDAE_GEN._SP._AD.",12061,"ELMIDAE GEN. SP. AD.",12061,"ELMIDAE","GEN. SP. AD.",3,0.736842105263158,0.105263157894737,3,3,0,2,0,0,0,0,1,0,0,0,2.89473684210526,2.68421052631579,1.94736842105263,1.69230769230769,1,0,2.15384615384615,0,0,1.21052631578947,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.894736842105263,0.315789473684211,3,0,0,0,0,0,0.923076923076923,3,1.10526315789474,0,0,3.89473684210526,0.421052631578947,0.631578947368421,0,0,0,0,0,9.51282051282051,0.256410256410256,0.230769230769231,0.789473684210526,2.26315789473684,2.47368421052632,2.89473684210526,1.63157894736842,0.315789473684211,0,0,0,2,0.923076923076923,0.230769230769231,0,0,0,0,0,0,0,5,5,0,0,0,0.105263157894737,0.526315789473684,0.736842105263158,0.947368421052632,2.89473684210526,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,2.78947368421053,0.315789473684211,0,3,0,0.285714285714286,2,2.57142857142857,0.285714285714286,0,0.0645161290322581,0.516129032258065,1.32258064516129,1.61290322580645,2.45161290322581,2.95161290322581,0.854838709677419,0.032258064516129,0.193548387096774,0,2.47368421052632,2.47368421052632,1.52631578947368,0.421052631578947,2,0,0.526315789473684,0,0,0.421052631578947,0,3,3,3,0,0,0,0,0,2.47368421052632,2.21052631578947,0,0,0,2.11111111111111,1.77777777777778,3,0,0,0,0,0,0,0,0,0,0,3,NA,3,0,0,0,2.52941176470588,1.52941176470588,0
